day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,week_of_year,sales
4,553,1,1,1,1,0,0,0,2014,8,1,31,5932.377426516054
0,946,1,1,0,1,0,0,0,2013,1,7,2,9904.633826523343
4,423,1,0,0,1,0,0,0,2013,3,1,9,4178.764776557051
1,854,1,1,0,1,0,0,0,2014,3,4,10,8600.50879430187
1,1097,1,1,0,1,0,0,0,2015,1,27,5,9716.876787191512
1,793,1,0,0,1,0,0,0,2014,3,11,11,6252.730545342055
0,523,1,0,0,1,0,0,0,2014,4,7,15,4761.332623047528
0,533,1,1,0,1,0,0,0,2015,5,18,21,6704.132166584938
6,0,0,0,0,1,0,0,0,2013,6,23,25,0.0
5,474,1,0,0,1,0,0,0,2013,5,18,20,4625.744020564934
5,257,1,0,0,1,0,0,0,2015,7,25,30,2420.0662984008113
0,832,1,1,0,1,0,0,0,2015,5,4,19,9068.250747907738
5,338,1,0,0,1,0,0,0,2013,9,28,39,3203.1903072997357
5,858,1,0,0,1,0,0,0,2013,9,14,37,7253.2644413150765
2,696,1,0,0,1,0,0,0,2015,6,10,24,6228.073020393225
0,602,1,1,0,1,0,0,0,2013,4,22,17,7006.736332305139
2,587,1,1,0,1,0,0,0,2013,5,29,22,6513.883590554221
6,0,0,0,0,1,0,0,0,2015,2,8,6,0.0
1,947,1,0,0,1,0,0,0,2014,5,27,22,7229.37635533766
2,657,1,1,0,1,0,0,0,2014,1,8,2,6743.719005166924
1,643,1,1,0,1,0,0,0,2014,5,6,19,6979.565390517129
1,738,1,1,0,1,0,0,0,2015,3,17,12,7567.31473208028
0,759,1,1,0,1,0,0,0,2014,5,19,21,8541.020926889723
6,0,0,0,0,1,0,0,0,2014,6,22,25,0.0
0,837,1,0,1,1,0,0,0,2013,12,30,1,8203.591753419667
1,713,1,0,0,1,0,0,0,2014,7,22,30,5937.076056796842
4,362,1,0,1,1,0,0,0,2014,4,25,17,3632.5251863907415
6,0,0,0,0,1,0,0,0,2015,2,1,5,0.0
2,684,1,0,0,1,0,0,0,2014,3,12,11,5713.019312117976
1,949,1,1,1,1,0,0,0,2015,1,6,2,8963.681202691014
1,498,1,0,0,1,0,0,0,2014,6,24,26,4537.639928626251
4,1116,1,1,0,1,0,0,0,2015,6,5,23,9779.193473050616
6,0,0,0,0,1,0,0,0,2013,12,29,52,0.0
4,834,1,1,0,1,0,0,0,2013,9,13,37,7840.027608982668
6,0,0,0,0,1,0,0,0,2014,6,1,22,0.0
6,0,0,0,0,1,0,0,0,2013,1,27,4,0.0
3,946,1,1,0,1,0,0,0,2014,11,13,46,8342.033510371166
5,990,1,0,1,1,0,0,0,2015,4,4,14,8991.403469627307
1,590,1,1,0,1,0,0,0,2013,8,27,35,6306.9822833463995
1,1227,1,1,1,1,0,0,0,2014,1,7,2,10686.439555296516
2,711,1,0,0,1,0,0,0,2015,3,11,11,6042.822101585818
6,0,0,0,0,1,0,0,0,2013,1,20,3,0.0
4,525,1,0,0,1,0,0,0,2014,1,31,5,5549.305484701899
4,610,1,1,0,1,0,0,0,2013,6,21,25,6130.653398461435
3,1093,1,1,0,1,0,0,0,2013,12,5,49,10843.44043023322
1,607,1,1,0,1,0,0,0,2015,6,2,23,6709.734568998979
0,1134,1,1,0,1,0,0,0,2014,6,2,23,11610.378637429325
5,338,1,0,0,1,0,0,0,2013,9,21,38,3144.0452231288277
0,782,1,0,0,1,0,0,0,2014,3,10,11,6315.251215934138
5,792,1,0,0,1,0,0,0,2013,8,31,35,7200.228210315891
0,684,1,1,0,1,0,0,0,2013,3,4,10,7706.082643353688
3,876,1,1,0,1,0,0,0,2015,1,15,3,8160.995438447423
3,397,1,0,1,1,0,0,0,2013,7,25,30,3951.400590344239
1,631,1,1,0,1,0,0,0,2013,9,10,37,6775.5979456957975
1,1884,1,1,1,1,0,0,0,2014,2,4,6,15606.708959714213
6,1437,1,0,0,1,0,0,0,2013,4,14,15,6736.080355954793
5,337,1,0,0,1,0,0,0,2013,7,20,29,3136.6063216318034
6,0,0,0,0,1,0,0,0,2015,2,1,5,0.0
0,730,1,1,0,1,0,0,0,2014,1,20,4,8129.429008127195
1,1004,1,1,0,1,0,0,0,2014,5,20,21,8988.163210522775
0,1000,1,1,0,1,0,0,0,2014,6,30,27,9880.473978902442
0,480,1,0,0,1,0,0,0,2013,11,25,48,4862.986717394467
2,606,1,0,0,1,0,0,0,2013,7,24,30,5228.800184556439
5,647,1,0,0,1,0,0,0,2014,3,8,10,6152.63171561937
3,1267,1,1,0,1,0,0,0,2014,10,9,41,10429.776040773537
1,857,1,1,0,1,0,0,0,2014,7,1,27,8617.124742787832
0,667,1,0,0,1,0,0,0,2015,6,8,24,6111.122521977277
5,881,1,0,0,1,0,0,0,2014,4,19,16,7347.160216662311
4,1257,1,1,0,1,0,0,0,2015,6,5,23,10770.369745425822
1,569,1,1,0,1,0,0,0,2013,5,14,20,6278.568421878624
4,0,0,1,0,0,1,0,0,2015,5,1,18,0.0
0,684,1,1,0,1,0,0,0,2014,6,30,27,8064.103831811251
4,1025,1,1,1,1,0,0,0,2013,8,2,31,9599.61444397066
1,451,1,0,0,1,0,0,0,2015,7,7,28,4661.366025028991
2,1213,1,1,0,1,0,0,0,2014,4,2,14,10796.214056656248
4,1306,1,1,0,1,0,0,0,2013,6,7,23,10654.161637086992
0,1284,1,1,0,1,0,0,0,2014,1,20,4,12023.043756862193
6,0,0,0,0,1,0,0,0,2014,1,12,2,0.0
0,249,1,0,0,1,0,0,0,2014,3,10,11,2267.056498408661
0,564,1,0,0,1,0,0,0,2015,2,23,9,5048.291960327396
3,931,1,0,0,1,0,0,0,2014,8,28,35,7441.064122002835
3,643,1,0,0,1,0,0,0,2014,6,26,26,5460.585821675984
3,606,1,0,0,1,0,0,0,2014,1,30,5,5312.230327657224
6,0,0,0,0,1,0,0,0,2013,5,12,19,0.0
5,153,1,0,0,1,0,0,0,2014,6,21,25,1399.3591812447876
4,544,1,1,0,1,0,0,0,2013,10,25,43,5673.152778589973
0,0,0,0,0,0,1,0,0,2014,6,9,24,0.0
0,389,1,1,0,1,0,0,0,2013,11,4,45,5082.964566320629
0,619,1,0,0,1,0,0,0,2013,11,25,48,5518.037885517261
0,694,1,0,0,1,0,0,0,2014,2,10,7,5762.5061011532325
0,986,1,1,0,1,0,0,0,2014,6,16,25,10500.365515167294
4,420,1,0,0,1,0,0,0,2014,5,30,22,4121.418797765404
2,542,1,0,0,1,0,0,0,2014,12,10,50,5172.340418150336
2,1107,1,1,1,1,0,0,0,2015,7,15,29,9577.960088016322
2,603,1,1,0,1,0,0,0,2014,3,19,12,6164.637328097588
0,1085,1,1,0,1,0,0,0,2015,3,16,12,11080.841186262349
6,0,0,0,0,1,0,0,0,2015,7,19,29,0.0
5,686,1,0,0,1,0,0,0,2015,3,14,11,6723.5384741465205
0,1396,1,1,1,1,0,0,0,2014,8,18,34,13074.36140652697
0,758,1,1,0,1,0,0,0,2013,1,7,2,8611.094109688634
6,0,0,0,0,1,0,0,0,2015,3,22,12,0.0
1,1497,1,1,0,1,0,0,0,2015,5,19,21,13147.845876878362
6,0,0,0,0,1,0,0,0,2014,3,30,13,0.0
1,528,1,1,1,1,0,0,0,2014,1,7,2,6129.179630607392
5,1075,1,0,0,1,0,0,0,2014,11,1,44,8592.822553678592
3,712,1,1,0,1,0,0,0,2014,1,9,2,7009.091338319446
0,769,1,1,1,1,0,0,0,2013,7,15,29,8359.225509656007
0,875,1,1,0,1,0,0,0,2015,6,29,27,10011.50635846203
4,596,1,1,1,1,0,0,0,2013,2,8,6,6206.765905512288
2,849,1,0,1,1,0,0,0,2014,4,23,17,6584.036611752031
0,1021,1,0,0,1,0,0,0,2013,2,25,9,7629.730350600856
2,281,1,0,0,1,0,0,0,2015,1,21,4,2854.1600396420877
2,637,1,1,0,1,0,0,0,2013,9,25,39,6434.2927076696
4,651,1,1,0,1,0,0,0,2014,11,7,45,6484.948406208157
6,0,0,0,0,1,0,0,0,2013,8,4,31,0.0
6,0,0,0,0,1,0,0,0,2013,6,23,25,0.0
1,592,1,0,1,1,0,0,0,2014,12,30,1,5490.786448114043
4,510,1,0,0,1,0,0,0,2014,7,11,28,4835.857034974486
2,603,1,0,0,1,0,0,0,2015,3,11,11,5275.743444690648
3,990,1,1,0,1,0,0,0,2015,5,21,21,8719.170802490358
0,456,1,0,1,1,0,0,0,2014,10,13,42,4286.338193883077
5,738,1,0,0,1,0,0,0,2014,2,15,7,6495.740669616684
4,429,1,1,0,1,0,0,0,2013,10,25,43,5131.2300463981555
1,1110,1,1,0,1,0,0,0,2013,11,5,45,10197.056837365255
0,438,1,0,0,1,0,0,0,2013,11,11,46,4280.03075930726
4,947,1,0,0,1,0,0,0,2014,1,17,3,7502.007329499229
1,487,1,0,0,1,0,0,0,2015,3,10,11,4563.598616267645
1,368,1,0,0,1,0,0,0,2014,3,11,11,3760.37936615301
3,506,1,1,0,1,0,0,0,2015,7,16,29,5734.903950100657
0,957,1,1,0,1,0,0,0,2013,4,29,18,9952.575696596168
1,979,1,1,1,1,0,0,0,2013,10,8,41,8834.809738005579
5,455,1,0,0,1,0,0,0,2013,1,12,2,4297.140570928254
6,0,0,0,0,1,0,0,0,2014,9,7,36,0.0
2,1786,1,1,0,1,0,0,0,2013,2,6,6,13962.957493135025
2,357,1,0,0,1,0,0,0,2013,3,13,11,3546.2467905854182
4,935,1,0,0,1,0,0,0,2013,3,15,11,7510.858337637556
2,1054,1,0,0,1,0,0,0,2013,10,2,40,7945.720792361115
3,1096,1,1,0,1,0,0,0,2015,6,18,25,9502.547359598835
4,507,1,0,0,1,0,0,0,2015,5,15,20,4994.387996807005
1,716,1,1,0,1,0,0,0,2013,6,4,23,7332.095962000903
5,364,1,0,0,1,0,0,0,2013,6,15,24,3406.2035026931867
0,1021,1,1,0,1,0,0,0,2014,3,3,10,10690.151610823465
4,1066,1,0,1,1,0,0,0,2014,4,25,17,8286.30905872286
3,436,1,0,0,1,0,0,0,2015,3,26,13,4427.996453093202
5,493,1,0,0,1,0,0,0,2013,5,18,20,4858.214193965586
0,1309,1,1,1,1,0,0,0,2014,4,14,16,12527.02305853343
2,246,1,0,0,1,0,0,0,2013,4,17,16,2603.333011963661
0,530,1,0,0,1,0,0,0,2015,7,6,28,5223.406571747878
0,734,1,1,0,1,0,0,0,2014,10,6,41,8114.545669523745
1,372,1,0,1,1,0,0,0,2014,7,8,28,3864.0357170076527
2,1056,1,1,0,1,0,0,0,2014,10,1,40,9516.988601194302
2,1250,1,1,1,1,0,0,0,2014,8,6,32,10412.427078572802
1,880,1,0,1,1,0,0,0,2015,5,26,22,7116.960770612307
2,785,1,1,0,1,0,0,0,2013,12,4,49,8806.244258640318
4,589,1,0,0,1,0,0,0,2015,6,26,26,5516.0311641810185
5,429,1,0,0,1,0,0,0,2014,12,27,52,4201.289693562495
0,803,1,1,0,1,0,0,0,2013,9,9,37,8742.35826712963
1,524,1,1,0,1,0,0,0,2015,2,3,6,6170.955867252884
0,1607,1,1,0,1,0,0,0,2015,6,1,23,15532.750332120158
3,587,1,1,1,1,0,0,0,2014,8,7,32,6182.024973260373
1,1118,1,0,0,1,0,0,0,2014,1,14,3,8198.2540572355
1,869,1,0,0,1,0,0,0,2014,3,11,11,6606.443342466991
0,1365,1,1,1,1,0,0,0,2014,8,4,32,12876.117335668563
0,319,1,0,0,1,0,0,0,2014,2,24,9,3291.699548040172
6,0,0,0,0,1,0,0,0,2014,10,12,41,0.0
5,658,1,0,0,1,0,0,0,2013,9,14,37,6132.925151592628
3,1964,1,1,1,1,0,0,0,2013,8,1,31,15158.712916284196
5,216,1,0,0,1,0,0,0,2015,3,21,12,1943.6806218245692
3,866,1,1,0,1,0,0,0,2014,3,20,12,7887.1973349529735
0,980,1,1,0,1,0,0,0,2014,2,3,6,10499.230224045794
3,743,1,0,0,1,0,0,0,2013,9,19,38,6049.94976365782
3,534,1,1,0,1,0,0,0,2015,1,8,2,5883.34150316832
3,1267,1,0,0,1,0,0,0,2013,11,14,46,9125.83145927147
6,0,0,0,0,1,0,0,0,2014,3,23,12,0.0
6,0,0,0,0,1,0,0,0,2014,9,7,36,0.0
2,763,1,1,0,1,0,0,0,2013,3,20,12,7319.898816495993
3,544,1,0,0,1,0,0,0,2013,4,18,16,4820.155295729679
2,637,1,0,0,1,0,0,0,2013,10,16,42,5440.738895744943
3,501,1,0,0,1,0,0,0,2015,6,25,26,4768.091316560391
2,1107,1,0,1,1,0,0,0,2015,7,8,28,8491.529812868761
2,607,1,1,1,1,0,0,0,2015,7,15,29,6345.682411031372
5,702,1,0,0,1,0,0,0,2013,3,2,9,6657.784436146823
5,284,1,0,0,1,0,0,0,2015,6,13,24,2704.648226303188
3,1237,1,1,0,1,0,0,0,2013,5,2,18,10767.45295807764
3,731,1,1,0,1,0,0,0,2015,4,16,16,7491.657194621911
0,1107,1,1,0,1,0,0,0,2015,3,30,14,12246.22303031828
6,0,0,0,0,1,0,0,0,2014,1,26,4,0.0
1,678,1,1,0,1,0,0,0,2013,1,22,4,6968.393992390343
3,592,1,0,0,1,0,0,0,2013,11,28,48,5590.56820211617
5,2245,1,0,0,1,0,0,0,2014,3,29,13,15888.183822651463
5,1158,1,0,0,1,0,0,0,2014,3,1,9,9323.46361653497
4,834,1,0,1,1,0,0,0,2013,4,5,14,7073.826485316775
6,0,0,0,0,1,0,0,0,2014,7,27,30,0.0
3,706,1,0,1,1,0,0,0,2013,8,22,34,5780.715277199489
6,0,0,0,0,1,0,0,0,2014,11,2,44,0.0
1,688,1,1,0,1,0,0,0,2013,11,5,45,7188.37783646519
1,655,1,1,0,1,0,0,0,2015,3,3,10,7058.583593450132
6,0,0,0,0,1,0,0,0,2015,4,19,16,0.0
3,659,1,1,0,1,0,0,0,2014,9,18,38,6592.565411823595
2,362,1,0,1,1,0,0,0,2015,7,8,28,3597.0646887080516
2,657,1,1,0,1,0,0,0,2015,4,15,16,6762.8376385322445
2,732,1,1,1,1,0,0,0,2015,5,20,21,7517.434518704049
6,0,0,0,0,1,0,0,0,2013,7,7,27,0.0
6,0,0,0,0,1,0,0,0,2013,9,15,37,0.0
1,347,1,0,0,1,0,0,0,2013,2,12,7,3441.8773089687834
4,0,0,0,1,0,0,0,1,2014,12,26,52,0.0
4,668,1,1,0,1,0,0,0,2013,5,17,20,6579.633690998028
0,938,1,1,0,1,0,0,0,2013,9,23,39,9490.100499677637
3,0,0,0,0,0,1,0,0,2013,5,9,19,0.0
4,1641,1,0,0,1,0,0,0,2015,2,27,9,11509.473770268341
1,1670,1,1,0,1,0,0,0,2013,9,24,39,12974.50453626573
0,1122,1,1,0,1,0,0,0,2014,11,24,48,10566.198449891617
4,614,1,1,0,1,0,0,0,2013,2,22,8,6126.881182515262
3,540,1,1,0,1,0,0,0,2015,7,2,27,6130.195534215098
5,3263,1,0,0,1,0,0,0,2013,8,10,32,16687.231081901555
4,835,1,0,0,1,0,0,0,2014,3,14,11,7023.2437463497945
3,353,1,0,0,1,0,0,0,2015,3,12,11,3651.7168615817245
3,0,0,0,0,0,1,0,0,2013,10,31,44,0.0
4,420,1,0,0,1,0,0,0,2013,11,15,46,4190.459366433126
2,1505,1,0,0,1,0,0,0,2014,9,24,39,10231.663935672661
2,659,1,1,0,1,0,0,0,2013,12,4,49,7413.304699898781
1,2169,1,1,1,1,0,0,0,2013,10,22,43,16320.974771679648
6,0,0,0,0,1,0,0,0,2013,9,1,35,0.0
3,1059,1,0,0,1,0,0,0,2014,6,12,24,7872.590178591282
4,528,1,0,0,1,0,0,0,2015,7,24,30,4978.228483077545
4,0,0,1,1,0,0,1,0,2013,3,29,13,0.0
4,567,1,1,0,1,0,0,0,2014,4,4,14,6065.766861677585
5,1067,1,0,0,1,0,0,0,2014,2,8,6,8364.304911480722
0,534,1,0,0,1,0,0,0,2013,9,30,40,4913.990610383225
6,131,1,0,0,1,0,0,0,2015,3,29,13,1170.648083148811
1,243,1,0,0,1,0,0,0,2013,2,12,7,2375.0054201334883
1,780,1,0,0,1,0,0,0,2014,9,9,37,6347.69037918843
4,822,1,1,0,1,0,0,0,2015,6,5,23,8292.25016816108
3,780,1,0,1,1,0,0,0,2013,8,8,32,6476.208625462838
4,671,1,1,0,1,0,0,0,2014,9,19,38,6676.303766794432
5,606,1,0,0,1,0,0,0,2014,11,8,45,6092.539187349026
4,433,1,0,0,1,0,0,0,2013,3,1,9,4242.702455629047
1,411,1,1,0,1,0,0,0,2013,1,22,4,5014.720512735488
3,383,1,1,0,1,0,0,0,2013,1,24,4,4049.7983920007805
6,0,0,0,0,1,0,0,0,2013,11,10,45,0.0
5,651,1,0,0,1,0,0,0,2015,5,9,19,6519.096002076191
4,651,1,1,1,1,0,0,0,2014,7,18,29,6473.272073451029
6,0,0,0,0,1,0,0,0,2015,3,1,9,0.0
3,0,0,1,0,0,1,0,0,2013,5,30,22,0.0
0,355,1,1,0,1,0,0,0,2014,3,3,10,4550.488798161338
1,717,1,1,0,1,0,0,0,2015,4,28,18,7552.944923790607
2,582,1,1,0,1,0,0,0,2013,6,19,25,5961.58495979503
3,560,1,0,1,1,0,0,0,2013,8,22,34,4963.150785768128
0,807,1,1,0,1,0,0,0,2015,2,2,6,9011.816982443861
4,466,1,0,0,1,0,0,0,2014,9,12,37,4442.787214161845
2,686,1,1,0,1,0,0,0,2014,4,30,18,7501.253990515847
5,304,1,0,0,1,0,0,0,2014,9,20,38,2777.7976039513674
6,0,0,0,0,1,0,0,0,2014,6,8,23,0.0
5,907,1,0,0,1,0,0,0,2013,8,31,35,7835.672655752562
0,438,1,0,0,1,0,0,0,2014,9,8,37,4292.50460813276
0,0,0,0,1,0,0,1,0,2013,4,1,14,0.0
6,0,0,0,0,1,0,0,0,2013,2,17,7,0.0
5,624,1,0,0,1,0,0,0,2014,6,7,23,5931.716749683032
6,0,0,0,0,1,0,0,0,2013,1,20,3,0.0
2,806,1,1,0,1,0,0,0,2015,4,15,16,8099.270780776478
6,0,0,0,0,1,0,0,0,2014,3,9,10,0.0
3,752,1,1,0,1,0,0,0,2013,4,11,15,7288.878509362831
4,384,1,1,1,1,0,0,0,2013,8,2,31,4262.447276181397
0,797,1,1,0,1,0,0,0,2014,5,19,21,8773.073696087125
0,662,1,1,1,1,0,0,0,2013,5,13,20,7501.003212117162
4,777,1,1,0,1,0,0,0,2014,4,4,14,7694.416708433642
1,928,1,1,0,1,0,0,0,2013,11,19,47,8554.339152492343
2,384,1,1,0,1,0,0,0,2014,3,5,10,4606.355930004579
4,702,1,0,1,1,0,0,0,2015,5,15,20,6514.09697409752
0,401,1,0,0,1,0,0,0,2013,12,9,50,4234.306360504335
3,431,1,1,0,1,0,0,0,2014,11,13,46,4811.2010237334625
4,777,1,0,1,1,0,0,0,2013,4,5,14,6720.50262427703
2,571,1,0,0,1,0,0,0,2013,1,30,5,5056.994828068878
5,397,1,0,0,1,0,0,0,2015,3,21,12,4005.700544610813
5,305,1,0,0,1,0,0,0,2015,6,13,24,2827.717686784281
0,927,1,1,0,1,0,0,0,2014,3,31,14,10150.918846266795
0,879,1,0,0,1,0,0,0,2015,1,19,4,6672.067527355082
5,819,1,0,0,1,0,0,0,2014,8,2,31,7313.594889660213
0,1211,1,1,0,1,0,0,0,2014,4,28,18,11475.634438040655
2,688,1,1,0,1,0,0,0,2013,12,18,51,8187.560602810668
2,700,1,0,0,1,0,0,0,2015,2,25,9,5952.122816393647
1,652,1,0,0,1,0,0,0,2015,2,10,7,5644.511492585639
4,766,1,0,0,1,0,0,0,2013,10,18,42,6592.757425338124
3,1111,1,1,0,1,0,0,0,2013,12,5,49,11313.500460846582
0,391,1,1,0,1,0,0,0,2013,12,2,49,5229.030753879593
0,1942,1,1,1,1,0,0,0,2013,3,25,13,16336.255796955218
5,367,1,0,0,1,0,0,0,2015,1,31,5,3581.4829436024306
5,496,1,0,0,1,0,0,0,2013,2,23,8,4857.749795522949
5,518,1,0,0,1,0,0,0,2013,8,31,35,5276.373670919811
3,1182,1,1,0,1,0,0,0,2013,6,6,23,9958.443742284371
0,407,1,1,0,1,0,0,0,2014,9,29,40,5170.21555687654
6,0,0,0,0,1,0,0,0,2013,5,26,21,0.0
5,693,1,0,0,1,0,0,0,2013,12,28,52,6577.449653951093
4,1953,1,1,0,1,0,0,0,2014,12,5,49,16875.57145401656
0,635,1,1,1,1,0,0,0,2014,7,28,31,7687.718100869496
0,1016,1,1,1,1,0,0,0,2015,1,5,2,10850.086691436083
2,423,1,1,0,1,0,0,0,2013,6,5,23,4762.450155927846
2,772,1,1,1,1,0,0,0,2013,1,9,2,7484.11201535739
3,854,1,0,0,1,0,0,0,2013,6,13,24,6687.547654042536
5,721,1,0,0,1,0,0,0,2013,1,5,1,6486.9038671414755
6,0,0,0,0,1,0,0,0,2013,11,24,47,0.0
6,0,0,0,0,1,0,0,0,2014,2,2,5,0.0
4,751,1,0,0,1,0,0,0,2014,9,12,37,6444.684839730094
2,1236,1,1,0,1,0,0,0,2014,4,2,14,10800.709358155429
2,520,1,0,1,1,0,0,0,2013,4,3,14,4764.005445192521
4,645,1,1,0,1,0,0,0,2014,5,2,18,6660.795273807614
0,1203,1,1,1,1,0,0,0,2014,7,28,31,11555.965460060557
4,471,1,1,0,1,0,0,0,2014,5,9,19,5227.727506931951
4,1245,1,1,0,1,0,0,0,2013,9,27,39,10240.493305936674
5,466,1,0,0,1,0,0,0,2013,9,28,39,4540.068636908605
4,953,1,0,1,1,0,0,0,2013,11,1,44,7808.545783386311
6,0,0,0,0,1,0,0,0,2014,6,15,24,0.0
3,616,1,1,0,1,0,0,0,2015,6,18,25,6357.363340702165
0,396,1,0,1,1,0,0,0,2014,2,10,7,3898.219325748854
2,507,1,0,0,1,0,0,0,2014,3,26,13,4551.0625645200935
0,599,1,1,0,1,0,0,0,2014,1,20,4,6963.839890530292
1,840,1,1,1,1,0,0,0,2014,10,7,41,8514.024793264452
5,813,1,0,0,1,0,0,0,2013,8,10,32,7063.084863300166
3,878,1,1,0,1,0,0,0,2014,3,20,12,7954.404546917947
3,434,1,1,0,1,0,0,0,2015,5,7,19,5235.287884977872
1,521,1,1,0,1,0,0,0,2014,10,21,43,5817.461234263779
1,1080,1,0,0,1,0,0,0,2014,2,11,7,7962.519890317195
4,716,1,1,1,1,0,0,0,2015,7,3,27,7359.294278735557
6,0,0,0,0,1,0,0,0,2015,5,3,18,0.0
4,975,1,1,1,1,0,0,0,2013,8,16,33,8546.687687635962
0,928,1,0,1,1,0,0,0,2014,8,11,33,7267.765199183711
2,1398,1,1,0,1,0,0,0,2015,1,28,5,11873.745943985166
0,628,1,1,0,1,0,0,0,2014,5,5,19,7269.318536246777
4,888,1,1,0,1,0,0,0,2015,3,20,12,8152.399991031781
5,449,1,0,0,1,0,0,0,2014,2,22,8,4312.99866488054
0,0,0,0,1,0,0,1,0,2013,4,1,14,0.0
1,592,1,1,0,1,0,0,0,2014,10,21,43,6419.177303928803
0,375,1,0,0,1,0,0,0,2014,5,12,20,3780.480587132881
6,0,0,0,0,1,0,0,0,2013,1,27,4,0.0
4,650,1,1,0,1,0,0,0,2015,6,5,23,6571.70940335669
3,893,1,1,0,1,0,0,0,2015,7,2,27,8883.829306447731
0,531,1,0,1,1,0,0,0,2013,7,8,28,4779.353379280272
2,587,1,0,0,1,0,0,0,2013,4,17,16,5077.75526647528
3,800,1,1,0,1,0,0,0,2014,7,3,27,7795.8529323223465
6,0,0,0,0,1,0,0,0,2013,12,1,48,0.0
5,917,1,0,0,1,0,0,0,2013,3,9,10,7708.7564775830515
5,1197,1,0,0,1,0,0,0,2013,7,13,28,9506.765279041658
2,524,1,0,0,1,0,0,0,2015,1,21,4,4896.637180371777
1,501,1,0,0,1,0,0,0,2014,1,28,5,4576.967148152769
6,0,0,0,0,1,0,0,0,2013,2,17,7,0.0
2,820,1,0,1,1,0,0,0,2013,10,16,42,6466.341208618072
0,539,1,0,0,1,0,0,0,2015,3,23,13,4967.67357164195
4,944,1,1,0,1,0,0,0,2013,12,20,51,10531.164492603386
6,0,0,0,0,1,0,0,0,2014,8,17,33,0.0
0,335,1,0,0,1,0,0,0,2014,3,10,11,3403.9856511459257
6,0,0,0,0,1,0,0,0,2013,6,16,24,0.0
2,973,1,1,1,1,0,0,0,2015,7,1,27,9731.588713972795
3,877,1,0,0,1,0,0,0,2013,4,18,16,6852.802867140792
5,449,1,0,0,1,0,0,0,2014,8,30,35,4468.081785839266
1,569,1,1,0,1,0,0,0,2014,2,4,6,6464.294935780769
0,1171,1,1,0,1,0,0,0,2013,11,4,45,11271.041600246279
6,0,0,0,0,1,0,0,0,2013,7,7,27,0.0
3,718,1,0,0,1,0,0,0,2015,5,28,22,6557.155910981525
1,923,1,0,0,1,0,0,0,2014,2,11,7,7084.710897956607
4,457,1,0,0,1,0,0,0,2015,1,23,4,4402.633097087735
0,588,1,0,0,1,0,0,0,2014,3,10,11,5161.604049942977
3,326,1,0,0,1,0,0,0,2014,3,13,11,3374.2439517505704
6,0,0,0,0,1,0,0,0,2014,1,19,3,0.0
5,438,1,0,0,1,0,0,0,2014,1,25,4,4260.9492723088315
6,0,0,0,0,1,0,0,0,2015,6,21,25,0.0
5,1098,1,0,0,1,0,0,0,2015,4,11,15,9084.128908639763
6,0,0,0,0,1,0,0,0,2014,7,20,29,0.0
3,700,1,0,0,1,0,0,0,2014,10,30,44,6228.2015065225105
6,0,0,0,0,1,0,0,0,2013,1,27,4,0.0
0,681,1,0,0,1,0,0,0,2015,4,20,17,5928.623614994985
5,363,1,0,0,1,0,0,0,2013,5,11,19,3418.3913073169324
6,0,0,0,0,1,0,0,0,2015,6,7,23,0.0
0,1750,1,1,0,1,0,0,0,2013,11,4,45,15521.43608252966
1,400,1,0,0,1,0,0,0,2015,1,20,4,4028.8344545777504
4,785,1,0,0,1,0,0,0,2014,3,28,13,7051.7382453604505
6,0,0,0,0,1,0,0,0,2014,5,4,18,0.0
3,825,1,1,0,1,0,0,0,2014,11,6,45,7828.191435999729
6,0,0,0,0,1,0,0,0,2013,5,5,18,0.0
1,852,1,0,0,1,0,0,0,2014,2,11,7,6570.69796823018
5,983,1,0,0,1,0,0,0,2014,1,11,2,7951.171486045123
0,709,1,1,0,1,0,0,0,2015,5,18,21,8201.001440292102
2,1017,1,1,1,1,0,0,0,2014,7,30,31,9720.42676992965
0,1277,1,0,0,1,0,0,0,2015,4,20,17,9617.025285736245
4,745,1,0,0,1,0,0,0,2013,4,19,16,6386.277535053727
5,1334,1,0,0,1,0,0,0,2013,2,2,5,10032.602331345708
3,445,1,1,0,1,0,0,0,2013,6,20,25,4846.03458570032
2,685,1,1,0,1,0,0,0,2015,6,3,23,7226.426833301426
2,619,1,0,0,1,0,0,0,2014,5,14,20,5297.3139990202235
6,0,0,0,0,1,0,0,0,2013,9,1,35,0.0
5,609,1,0,0,1,0,0,0,2014,3,8,10,5825.424091474042
4,1837,1,1,0,1,0,0,0,2015,4,17,16,13828.377690101202
0,594,1,1,0,1,0,0,0,2013,9,23,39,6882.332668680863
0,938,1,0,0,1,0,0,0,2014,5,12,20,7214.768992947168
0,347,1,0,0,1,0,0,0,2013,9,16,38,3461.226614424763
1,857,1,1,0,1,0,0,0,2014,7,29,31,8399.796813634783
3,416,1,1,1,1,0,0,0,2013,8,1,31,4659.437403571948
5,827,1,0,0,1,0,0,0,2014,5,17,20,7161.6722688269
4,2043,1,0,1,1,0,0,0,2014,1,3,1,14381.495257754352
1,633,1,1,0,1,0,0,0,2015,1,27,5,6782.6686894880095
5,742,1,0,0,1,0,0,0,2013,12,21,51,7922.732591263618
4,864,1,0,0,1,0,0,0,2013,11,29,48,8653.833548778266
